href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1491,mandarin30,male,"['taipei,', 'taiwan']",mandarin,['none'],"['27,', 'male', '']",13.0,academic,['usa'],1.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1519,mandarin31,female,"['zhejiang,', 'china']",mandarin,['none'],"['26,', 'female', '']",13.0,academic,['usa'],2.5,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1541,mandarin33,male,"['beijing,', 'china']",mandarin,"['french', '']","['25,', 'male', '']",6.0,naturalistic,"['thailand,', 'australia,', 'usa']",20.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1578,mandarin34,female,"['hebei,', 'china']",mandarin,"['japanese', '']","['31,', 'female', '']",13.0,academic,[''],0.0,  31
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1579,mandarin35,female,"['shandong,', 'china']",mandarin,"['japanese', '']","['27,', 'female', '']",12.0,academic,[''],0.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1580,mandarin36,female,"['beijing,', 'china']",mandarin,['none'],"['32,', 'female', '']",10.0,academic,[''],0.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1581,mandarin37,female,"['gu,', 'china']",mandarin,['none'],"['32,', 'female', '']",12.0,academic,[''],0.0,  32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1582,mandarin38,female,"['hunan,', 'china']",mandarin,['none'],"['33,', 'female', '']",12.0,academic,"['australia,', 'usa']",0.1,  33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1583,mandarin39,female,"['liaoning,', 'china']",mandarin,"['russian', '']","['24,', 'female', '']",12.0,academic,[''],0.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1614,mandarin40,male,"['sichuan,', 'china']",mandarin,"['japanese', 'thai', '']","['28,', 'male', '']",12.0,academic,"['singapore,', 'usa']",9.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1615,mandarin41,female,"['jilin,', 'china']",mandarin,['none'],"['34,', 'female', '']",13.0,academic,[''],0.0,  34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1616,mandarin42,female,"['jilin,', 'china']",mandarin,['none'],"['47,', 'female', '']",16.0,academic,[''],0.0,  47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1617,mandarin43,female,"['shanxi,', 'china']",mandarin,['none'],"['24,', 'female', '']",15.0,academic,[''],0.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1630,mandarin44,male,"['zhejiang,', 'china']",mandarin,['none'],"['21,', 'male', '']",16.0,academic,['usa'],1.5,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1631,mandarin45,female,"['beijing,', 'china']",mandarin,['none'],"['42,', 'female', '']",12.0,academic,"['usa,', 'australia']",0.1,  42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1636,mandarin46,female,"['jilin,', 'china']",mandarin,"['arabic', '']","['43,', 'female', '']",9.0,academic,[''],0.0,  43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1644,mandarin47,female,"['beijing,', 'china']",mandarin,"['japanese', 'french', '']","['28,', 'female', '']",8.0,academic,[''],0.0,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1645,mandarin48,male,"['henan,', 'china']",mandarin,['none'],"['37,', 'male', '']",12.0,academic,[''],0.0,  37
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1736,mandarin49,male,"['shanghai,', 'china']",mandarin,"['french', '']","['21,', 'male', '']",10.0,academic,['australia'],2.5,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1788,mandarin50,male,"['hsinchu,', 'taiwan']",mandarin,"['taiwanese', '']","['25,', 'male', '']",9.0,academic,['usa'],0.2,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1792,mandarin51,male,"['hebei,', 'china']",mandarin,['none'],"['25,', 'male', '']",10.0,academic,['usa'],2.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1793,mandarin52,female,"['zhejiang,', 'china']",mandarin,"['japanese', '']","['26,', 'female', '']",6.0,academic,['usa'],1.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1817,mandarin53,female,"['zhejiang,', 'china']",mandarin,['none'],"['38,', 'female', '']",13.0,academic,['usa'],15.0,  38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1900,mandarin54,female,"['sichuan,', 'china']",mandarin,"['japanese', '']","['25,', 'female', '']",10.0,academic,['usa'],5.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1909,mandarin55,female,"['hunan,', 'china']",mandarin,"['japanese', 'spanish', '']","['25,', 'female', '']",13.0,academic,['usa'],1.5,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1910,mandarin56,female,"['hebei,', 'china']",mandarin,"['korean', 'thai', '']","['26,', 'female', '']",11.0,academic,['usa'],0.7,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1990,mandarin57,male,"['shanghai,', 'china']",mandarin,"['cantonese', '']","['20,', 'male', '']",12.0,academic,['uk'],0.2,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2000,mandarin58,male,"['colorado,', 'usa']",mandarin,"['french', '']","['23,', 'male', '']",7.0,naturalistic,['usa'],16.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2019,mandarin59,female,"['yunnan,', 'china']",mandarin,['none'],"['20,', 'female', '']",6.0,academic,['usa'],0.4,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2109,mandarin60,female,"['guizhou,', 'china']",mandarin,"['cantonese', '']","['41,', 'female', '']",13.0,academic,['usa'],15.0,  41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2116,mandarin61,female,"['jiangxi,', 'china']",mandarin,"['cantonese', '']","['33,', 'female', '']",16.0,academic,"['northern', 'mariana', 'islands']",17.0,  33
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2117,mandarin62,male,"['shanghai,', 'china']",mandarin,"['spanish', '']","['24,', 'male', '']",7.0,academic,['usa'],5.5,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2119,mandarin63,male,"['henan,', 'china']",mandarin,"['french', '']","['27,', 'male', '']",12.0,academic,['usa'],4.3,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2129,mandarin64,female,"['fujian,', 'china']",mandarin,"['min', 'dong', '']","['24,', 'female', '']",10.0,academic,['usa'],5.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2173,mandarin65,female,"['hebei,', 'china']",mandarin,"['french', '']","['20,', 'female', '']",5.0,academic,['usa'],1.7,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2252,mandarin66,female,"['shanghai,', 'china']",mandarin,"['spanish', '']","['22,', 'female', '']",19.0,academic,['usa'],3.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2274,mandarin67,male,"['nanjing,', 'china']",mandarin,['none'],"['23,', 'male', '']",13.0,academic,[''],0.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2281,mandarin68,male,"['zhejiang,', 'china']",mandarin,['none'],"['23,', 'male', '']",10.0,academic,[''],0.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2282,mandarin69,male,"['jiangsu,', 'china']",mandarin,"['german', '']","['22,', 'male', '']",12.0,academic,[''],0.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2291,mandarin70,female,"['shanghai,', 'china']",mandarin,"['japanese', '']","['21,', 'female', '']",8.0,academic,['usa'],2.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2294,mandarin71,female,"['sichuan,', 'china']",mandarin,"['french', '']","['20,', 'female', '']",6.0,academic,['usa'],0.2,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2306,mandarin72,female,"['taichung,', 'taiwan']",mandarin,"['taiwanese', '']","['22,', 'female', '']",10.0,academic,['usa'],10.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2319,mandarin73,female,"['sichuan,', 'china']",mandarin,['none'],"['27,', 'female', '']",10.0,academic,['usa'],10.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2323,mandarin74,male,"['shenzhen,', 'china']",mandarin,['none'],"['19,', 'male', '']",13.0,naturalistic,['usa'],4.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2332,mandarin75,male,"['taipei,', 'taiwan']",mandarin,"['taiwanese', '']","['20,', 'male', '']",13.0,naturalistic,['usa'],6.5,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2348,mandarin76,male,"['henan,', 'china']",mandarin,['none'],"['29,', 'male', '']",12.0,academic,['usa'],5.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2355,mandarin77,female,"['jiangsu,', 'china']",mandarin,"['german', '']","['20,', 'female', '']",8.0,academic,[''],0.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2360,mandarin78,female,"['jiangxi,', 'china']",mandarin,"['japanese', 'korean', '']","['20,', 'female', '']",6.0,academic,[''],0.0,  20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2365,mandarin79,female,"['bahru,', 'malaysia']",mandarin,"['malay', 'hokkien', 'cantonese', 'korean', 'japanese', '']","['19,', 'female', '']",2.0,academic,['australia'],0.1,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2413,mandarin80,male,"['shanxi,', 'china']",mandarin,['none'],"['21,', 'male', '']",10.0,academic,['usa'],1.0,  21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2414,mandarin81,female,"['jiangsu,', 'china']",mandarin,['none'],"['22,', 'female', '']",10.0,academic,['usa'],0.1,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2418,mandarin82,female,"['wuhai,', 'china']",mandarin,['none'],"['23,', 'female', '']",13.0,academic,['usa'],0.1,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2419,mandarin83,female,"['henan,', 'china']",mandarin,['none'],"['26,', 'female', '']",12.0,academic,['usa'],1.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2420,mandarin84,female,"['henan,', 'china']",mandarin,['none'],"['24,', 'female', '']",10.0,academic,['usa'],1.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2421,mandarin85,female,"['hunan,', 'china']",mandarin,['none'],"['23,', 'female', '']",10.0,academic,['usa'],1.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2423,mandarin86,female,"['liaoning,', 'china']",mandarin,['none'],"['22,', 'female', '']",7.0,academic,['usa'],0.1,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2435,mandarin87,female,"['gansu,', 'china']",mandarin,['none'],"['22,', 'female', '']",7.0,academic,['usa'],1.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2447,mandarin88,male,"['anhui,', 'china']",mandarin,"['japanese', '']","['23,', 'male', '']",8.0,academic,[''],0.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2448,mandarin89,male,"['shanxi,', 'china']",mandarin,['none'],"['19,', 'male', '']",12.0,academic,['usa'],1.0,  19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2461,mandarin90,male,"['sichuan,', 'china']",mandarin,['none'],"['27,', 'male', '']",8.0,academic,['usa'],0.8,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2463,mandarin91,male,"['anhui,', 'china']",mandarin,['none'],"['22,', 'male', '']",13.0,academic,[''],0.0,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2469,mandarin92,female,"['jiangsu,', 'china']",mandarin,['none'],"['23,', 'female', '']",10.0,academic,[''],0.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2474,mandarin93,female,"['shanxi,', 'china']",mandarin,"['french', '']","['22,', 'female', '']",6.0,academic,['usa'],0.3,  22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2477,mandarin94,male,"['mongolia,', 'china']",mandarin,['none'],"['23,', 'male', '']",8.0,academic,['usa'],0.3,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2483,mandarin95,female,"['hubei,', 'china']",mandarin,"['arabic', '']","['29,', 'female', '']",11.0,academic,['usa'],2.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2494,mandarin96,female,"['shandong,', 'china']",mandarin,['none'],"['27,', 'female', '']",9.0,academic,['usa'],5.4,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2523,mandarin97,female,"['jiangxi,', 'china']",mandarin,['none'],"['28,', 'female', '']",11.0,academic,"['hong', 'kong']",1.5,  28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2524,mandarin98,female,"['jiangxi,', 'china']",mandarin,['none'],"['25,', 'female', '']",11.0,academic,['australia'],1.5,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2529,mandarin99,female,"['jiangxi,', 'china']",mandarin,['none'],"['26,', 'female', '']",9.0,academic,['uk'],1.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2530,mandarin100,female,"['hubei,', 'china']",mandarin,['none'],"['25,', 'female', '']",13.0,academic,[''],0.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2531,mandarin101,female,"['jiangxi,', 'china']",mandarin,"['japanese', '']","['23,', 'female', '']",10.0,academic,[''],0.0,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2532,mandarin102,female,"['hubei,', 'china']",mandarin,"['japanese', '']","['27,', 'female', '']",10.0,academic,[''],0.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2538,mandarin103,female,"['sichuan,', 'china']",mandarin,"['french', '']","['27,', 'female', '']",12.0,academic,['usa'],1.0,  27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2539,mandarin104,female,"['beijing,', 'china']",mandarin,['none'],"['29,', 'female', '']",7.0,academic,['usa'],2.0,  29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2540,mandarin105,female,"['mongolia,', 'china']",mandarin,"['cantonese', 'korean', '']","['26,', 'female', '']",12.0,academic,['usa'],2.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2542,mandarin106,female,"['shanxi,', 'china']",mandarin,['none'],"['25,', 'female', '']",2.0,academic,['usa'],5.0,  25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2554,mandarin107,female,"['shanxi,', 'china']",mandarin,"['cantonese', 'korean', 'japanese', '']","['26,', 'female', '']",8.0,academic,['australia'],1.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2557,mandarin108,female,"['guangxi,', 'china']",mandarin,"['cantonese', '']","['26,', 'female', '']",14.0,academic,['australia'],5.0,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2559,mandarin109,female,"['shanxi,', 'china']",mandarin,"['french', '']","['23,', 'female', '']",4.0,academic,['australia'],0.5,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2560,mandarin110,female,"['liaoning,', 'china']",mandarin,"['french', 'german', 'ancient', 'greek', 'latin', '']","['24,', 'female', '']",7.0,academic,['australia'],2.0,  24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2562,mandarin111,female,"['beijing,', 'china']",mandarin,['none'],"['23,', 'female', '']",6.0,academic,['australia'],0.2,  23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2564,mandarin112,male,"['tianjin,', 'china']",mandarin,['none'],"['26,', 'male', '']",6.0,academic,['usa'],0.8,  26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2566,mandarin113,male,"['mongolia,', 'china']",mandarin,['none'],"['29,', 'male', '']",10.0,academic,['usa'],0.8,  29
